date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir
07/04/2022 09:00,0,0,0,7.9,0,5.3,1.7,6.9,64,992.4,2,12,2,290
07/04/2022 10:00,0,0.6,0,6.7,0,5.5,4,8.1,82,994.3,2,11,2,310
07/04/2022 11:00,0,0,0,8.2,0,5.6,1.9,7,64,995.2,2,13,2,290
07/04/2022 12:00,0,0,0,10.2,0,6.9,2.3,7.2,57,995.6,2,8,2,280
07/04/2022 13:00,0,0.9,0,4.9,0,4,2.7,7.4,86,997.6,2,14,2,320
07/04/2022 14:00,0,0,0,7.4,0,5.7,3.6,7.9,76,997.7,2,8,2,310
07/04/2022 15:00,0,0,0,8.6,0,6.2,2.8,7.5,67,997.9,2,9,2,320
07/04/2022 16:00,0,0,0,9.4,0,6.2,1.6,6.8,57,998.3,2,10,2,300
07/04/2022 17:00,0,0,0,8.7,0,6.4,3.4,7.8,69,998.8,2,10,2,230
07/04/2022 18:00,0,0,0,7.5,0,5.3,2.3,7.2,69,999.6,2,8,2,230
07/04/2022 19:00,0,1.2,0,6.5,0,4.6,2,7,72,1000.2,2,6,2,250
07/04/2022 20:00,0,0,0,3.4,0,2.3,0.7,6.4,82,1000.9,2,4,2,320
07/04/2022 21:00,0,0,0,2.3,0,1.7,0.6,6.4,88,1001.8,2,4,2,310
07/04/2022 22:00,0,0,0,1.3,0,0.8,0,6.1,90,1001.6,2,4,2,310
07/04/2022 23:00,0,0,0,0.7,0,0.3,-0.4,5.9,92,1001.8,2,4,2,310
08/04/2022 00:00,0,0,0,1.3,0,0.8,0,6.1,91,1001.7,2,5,2,340
08/04/2022 01:00,0,0,0,-0.5,0,-0.9,-1.6,5.4,92,1002.2,2,2,2,190
08/04/2022 02:00,0,0,0,-0.2,0,-0.5,-1.2,5.6,92,1002,2,4,2,350
08/04/2022 03:00,0,0,0,-1.1,0,-1.4,-2,5.3,93,1001.9,2,4,2,350
08/04/2022 04:00,0,0,0,-1.6,0,-1.9,-2.5,5.1,93,1002,2,3,2,340
08/04/2022 05:00,0,0,0,-0.2,0,-0.4,-0.8,5.7,95,1002.3,2,6,2,340
08/04/2022 06:00,0,0,0,0.4,0,0.1,-0.3,6,94,1002.7,2,6,2,340
08/04/2022 07:00,0,0,0,1.3,0,1,0.5,6.3,94,1003.3,2,6,2,330
08/04/2022 08:00,0,0.2,0,3.8,0,3.4,2.8,7.5,93,1004,2,7,2,340
08/04/2022 09:00,0,0,0,4.6,0,3.7,2.2,7.2,84,1004.6,2,9,2,340
08/04/2022 10:00,0,0,0,6.6,0,4.8,2.3,7.2,74,1005.5,2,9,2,350
08/04/2022 11:00,0,0,0,7,0,5.1,2.4,7.3,72,1006.1,2,12,2,330
08/04/2022 12:00,0,0.1,0,6.8,0,4.6,1.3,6.7,68,1006.8,2,12,2,340
08/04/2022 13:00,0,0,0,6,0,4.4,2.1,7.1,76,1007.6,2,12,2,340
08/04/2022 14:00,0,0,0,7.9,0,4.9,0.3,6.3,58,1007.8,2,10,2,330
08/04/2022 15:00,0,0,0,7.4,0,4.9,1.3,6.7,65,1008.5,2,12,2,300
08/04/2022 16:00,0,0,0,7.8,0,4.4,-1.1,5.6,53,1009.2,2,12,2,330
08/04/2022 17:00,0,0,0,7.1,0,4.1,-0.9,5.7,56,1010.3,2,13,2,330
08/04/2022 18:00,0,0,0,7,0,4.4,0.3,6.3,62,1011.2,2,11,2,330
08/04/2022 19:00,0,0,0,5.1,0,2.8,-1.1,5.6,63,1012.2,2,10,2,340
08/04/2022 20:00,0,0,0,2.5,0,1.1,-1.3,5.6,76,1013.3,2,5,2,330
08/04/2022 21:00,0,0,0,1,0,0,-1.8,5.3,81,1014,2,5,2,330
08/04/2022 22:00,0,0,0,0.3,0,-0.4,-1.7,5.4,86,1014.9,2,4,2,310
08/04/2022 23:00,0,0,0,-0.1,0,-0.8,-2,5.3,86,1015.7,2,4,2,310
09/04/2022 00:00,0,0,0,-1,0,-1.5,-2.4,5.1,90,1016.5,2,2,2,210
09/04/2022 01:00,0,0,0,-2.1,0,-2.5,-3.4,4.8,90,1016.7,2,2,2,260
09/04/2022 02:00,0,0,0,-2.9,0,-3.2,-3.9,4.6,92,1017,2,1,2,240
09/04/2022 03:00,0,0,0,-3.2,0,-3.5,-4.1,4.5,93,1017,2,1,2,260
09/04/2022 04:00,0,0,0,-2.8,0,-3.1,-3.7,4.6,93,1017.2,2,2,2,270
09/04/2022 05:00,0,0,0,-3.2,0,-3.4,-4,4.5,94,1017.6,2,2,2,200
09/04/2022 06:00,0,0,0,-3.8,0,-4.1,-4.6,4.3,94,1017.8,2,1,2,230
09/04/2022 07:00,0,0,0,-2,0,-2.2,-2.6,5.1,95,1017.8,2,1,2,130
09/04/2022 08:00,0,0,0,2.1,0,1.4,0,6.1,86,1018.3,2,2,2,200
09/04/2022 09:00,0,0,0,6.3,0,4.1,0.7,6.4,67,1018.9,2,4,2,230
09/04/2022 10:00,0,0,0,8.8,0,4.9,-1.1,5.6,49,1018.8,2,3,2,300
09/04/2022 11:00,0,0,0,8.8,0,4.9,-1.4,5.5,48,1018.9,2,3,2,340
09/04/2022 12:00,0,0,0,10,0,5.5,-1.7,5.4,43,1018.5,2,2,2,170
09/04/2022 13:00,0,0,0,11.3,0,6.2,-1.8,5.4,40,1018.1,2,3,2,140
09/04/2022 14:00,0,0,0,11,0,6.3,-0.8,5.8,44,1017.6,2,4,2,10
09/04/2022 15:00,0,0,0,11.4,0,6.4,-1.2,5.6,41,1017.3,2,4,2,50
09/04/2022 16:00,0,0,0,9.9,0,5.4,-1.7,5.4,44,1016.9,2,5,2,130
09/04/2022 17:00,0,0,0,10,0,5.5,-1.4,5.5,44,1016.6,2,6,2,110
09/04/2022 18:00,0,0,0,9.8,0,5.4,-1.5,5.5,45,1016.5,2,6,2,110
09/04/2022 19:00,0,0,0,8.1,0,4.4,-1.6,5.4,50,1016.4,2,5,2,110
09/04/2022 20:00,0,0,0,5.9,0,3.5,-0.3,6,64,1016.5,2,3,2,110
09/04/2022 21:00,0,0,0,5.9,0,3.1,-1.7,5.4,58,1016.5,2,4,2,150
09/04/2022 22:00,0,0,0,5.4,0,2.6,-2.3,5.1,57,1016.4,2,4,2,150
09/04/2022 23:00,0,0,0,5.2,0,3,-0.7,5.8,65,1016.3,2,5,2,150
10/04/2022 00:00,0,0,0,5.3,0,3.3,0,6.1,68,1015.9,2,5,2,130
10/04/2022 01:00,0,0,0,4.2,0,2.5,-0.5,5.9,71,1015.3,2,6,2,100
10/04/2022 02:00,0,0,0,4.2,0,2.8,0.4,6.3,76,1014.4,2,7,2,100
10/04/2022 03:00,0,0,0,4.4,0,3,0.8,6.5,77,1013.6,2,8,2,110
10/04/2022 04:00,0,0,0,4.2,0,2.9,0.9,6.5,79,1013,2,8,2,100
10/04/2022 05:00,0,0,0,4.6,0,3.3,1.3,6.7,79,1012.5,2,9,2,100
10/04/2022 06:00,0,0,0,4.7,0,3.5,1.8,6.9,81,1012.3,2,10,2,100
10/04/2022 07:00,0,0,0,5.5,0,4.4,2.8,7.5,83,1012.2,2,9,2,100
10/04/2022 08:00,0,0,0,6.5,0,5.2,3.4,7.8,80,1011.5,2,9,2,100
10/04/2022 09:00,0,0,0,7.5,0,6,3.9,8.1,77,1011.4,2,8,2,100
10/04/2022 10:00,0,0,0,8.3,0,6.7,4.6,8.5,77,1011.2,2,9,2,110
10/04/2022 11:00,0,0,0,9.6,0,7.3,4.4,8.3,69,1010.5,2,8,2,120
10/04/2022 12:00,0,0,0,10.1,0,7.7,4.7,8.5,69,1010.2,2,10,2,120
10/04/2022 13:00,0,0,0,10.4,0,7.9,4.7,8.6,67,1009.9,2,11,2,130
10/04/2022 14:00,0,0,0,11.4,0,8.5,5.2,8.8,65,1008.7,2,13,2,140
10/04/2022 15:00,0,0,0,10.5,0,7.9,4.9,8.7,68,1008.6,2,11,2,120
10/04/2022 16:00,0,0,0,11,0,8.4,5.4,8.9,68,1007.7,2,11,2,120
10/04/2022 17:00,0,0,0,10.8,0,8.2,5,8.7,67,1007.2,2,13,2,130
10/04/2022 18:00,0,0,0,10.3,0,7.8,4.8,8.6,68,1006.9,2,13,2,130
10/04/2022 19:00,0,0,0,9.5,0,7.1,4.1,8.2,69,1006.9,2,13,2,130
10/04/2022 20:00,0,0,0,8.8,0,6.6,3.9,8.1,71,1006.9,2,10,2,120
10/04/2022 21:00,0,0,0,8.7,0,6.5,3.5,7.8,69,1006.4,2,9,2,110
10/04/2022 22:00,0,0,0,8.9,0,6.6,3.6,7.9,69,1006.1,2,10,2,120
10/04/2022 23:00,0,0.1,0,8.6,0,6.9,4.8,8.6,76,1006.1,2,12,2,130
11/04/2022 00:00,0,0.1,0,8,0,6.8,5.3,8.9,82,1005.7,2,10,2,110
11/04/2022 01:00,0,0,0,7.8,0,6.4,4.6,8.5,80,1005.4,2,8,2,100
11/04/2022 02:00,0,0,0,8,0,6.6,4.8,8.6,80,1004.3,2,13,2,110
11/04/2022 03:00,0,0,0,7.8,0,6.3,4.4,8.4,79,1003,2,14,2,110
11/04/2022 04:00,0,0,0,8.3,0,6.4,4,8.1,74,1002.5,2,12,2,120
11/04/2022 05:00,0,0,0,7.8,0,6.1,3.8,8,75,1002,2,12,2,110
11/04/2022 06:00,0,0,0,7.8,0,6,3.6,7.9,75,1001.3,2,13,2,100
11/04/2022 07:00,0,0,0,7.7,0,5.8,3.3,7.7,73,1000.5,2,13,2,90
11/04/2022 08:00,0,0,0,7.9,0,5.9,3.3,7.7,72,1000.2,2,10,2,90
11/04/2022 09:00,0,0,0,8.7,0,6.5,3.6,7.9,70,999.9,2,9,2,80
11/04/2022 10:00,0,0,0,8.9,0,6.9,4.4,8.4,73,997.7,2,14,2,100
11/04/2022 11:00,0,0.1,0,9.5,0,7.3,4.5,8.5,71,997.7,2,17,2,110
11/04/2022 12:00,0,0,0,9.6,0,7.7,5.4,8.9,74,997.7,2,16,2,120
11/04/2022 13:00,0,0,0,10,0,8.3,6.2,9.5,77,997.8,2,15,2,110
11/04/2022 14:00,0,0,0,10.3,0,8.7,6.8,9.9,79,997.6,2,12,2,110
11/04/2022 15:00,0,0,0,10.8,0,9.2,7.6,10.4,80,997.2,2,12,2,110
11/04/2022 16:00,0,0,0,12.2,0,10.3,8.4,11,77,996.8,2,11,2,120
11/04/2022 17:00,0,0,0,11.9,0,10.3,8.7,11.3,80,997.1,2,10,2,110
11/04/2022 18:00,0,0,0,12,0,10.7,9.5,11.8,84,997.8,2,9,2,130
11/04/2022 19:00,0,0,0,11.9,0,10.6,9.3,11.7,84,998.1,2,7,2,120
11/04/2022 20:00,0,0,0,11.8,0,10.5,9.2,11.6,83,998.9,2,8,2,130
11/04/2022 21:00,0,0,0,11.3,0,10.4,9.6,11.9,89,999.4,2,7,2,120
11/04/2022 22:00,0,0,0,11.1,0,10.3,9.6,12,90,999.7,2,7,2,120
11/04/2022 23:00,0,0.4,0,10.8,0,10.2,9.7,12,93,999.9,2,6,2,120
12/04/2022 00:00,0,0,0,10.6,0,10,9.5,11.8,93,1000,2,6,2,110
12/04/2022 01:00,0,0,0,9.3,0,8.9,8.4,11.1,94,1000.1,2,4,2,110
12/04/2022 02:00,0,0,0,9.1,0,8.8,8.4,11,95,1000.4,2,3,2,100
12/04/2022 03:00,0,0,0,9.6,0,9.1,8.5,11.1,93,1000.5,2,4,2,120
12/04/2022 04:00,0,0,0,8.6,0,8.2,7.8,10.6,95,1000.5,2,4,2,100
12/04/2022 05:00,0,0,0,7.8,0,7.5,7.2,10.1,95,1000.7,2,4,2,70
12/04/2022 06:00,0,0.1,0,7.3,0,7,6.7,9.8,96,1001.4,2,5,2,90
12/04/2022 07:00,0,0,0,7.9,0,7.7,7.4,10.3,96,1001.6,2,5,2,70
12/04/2022 08:00,0,0,0,9.7,0,9.3,8.9,11.4,95,1002,2,6,2,80
12/04/2022 09:00,0,0,0,10.6,0,9.8,9.1,11.5,90,1002.1,2,7,2,90
12/04/2022 10:00,0,0,0,11.1,0,10.1,9.1,11.5,87,1002.3,2,6,2,110
12/04/2022 11:00,0,0.2,0,11.4,0,10.5,9.5,11.9,88,1002.5,2,5,2,100
12/04/2022 12:00,0,0.1,0,11.6,0,10.7,9.9,12.2,89,1002.7,2,5,2,110
12/04/2022 13:00,0,1.1,0,11.5,0,10.8,10,12.3,90,1003,2,4,2,120
12/04/2022 14:00,0,0.6,0,12,0,11,10.1,12.4,88,1003.3,2,1,2,120
12/04/2022 15:00,0,0.4,0,12.2,0,10.9,9.7,12,84,1003.4,2,1,2,310
12/04/2022 16:00,0,0.5,0,11.5,0,10.7,9.9,12.2,89,1003.8,2,3,2,150
12/04/2022 17:00,0,0.5,0,11.3,0,10.6,9.9,12.2,91,1004.3,2,3,2,220
12/04/2022 18:00,0,0.2,0,11.3,0,10.7,10.1,12.4,92,1004.8,2,3,2,250
12/04/2022 19:00,0,0.1,0,10.6,0,10.1,9.7,12,93,1005.4,2,2,2,230
12/04/2022 20:00,0,0.1,0,9.9,0,9.4,8.9,11.4,93,1006.3,2,2,2,230
12/04/2022 21:00,0,0.1,0,9.6,0,9.2,8.8,11.3,95,1007.1,2,3,2,210
12/04/2022 22:00,0,0.2,0,9.3,0,9,8.6,11.1,95,1007.1,2,1,2,230
12/04/2022 23:00,0,0,0,8.6,0,8.4,8.1,10.8,96,1007.9,2,1,2,260
13/04/2022 00:00,0,0,0,8.9,0,8.6,8.4,11,96,1008,2,1,2,230
13/04/2022 01:00,0,0,0,8.6,0,8.4,8.1,10.8,96,1008.3,2,1,2,180
13/04/2022 02:00,0,0,0,8.7,0,8.5,8.2,10.9,97,1008.6,2,1,2,190
13/04/2022 03:00,0,0,0,8.7,0,8.5,8.3,10.9,97,1009,2,2,2,190
13/04/2022 04:00,0,0.1,0,8.8,0,8.6,8.3,10.9,96,1009.5,2,3,2,190
13/04/2022 05:00,0,0,0,8.7,0,8.5,8.3,10.9,97,1010.2,2,4,2,190
13/04/2022 06:00,0,0,0,8.6,0,8.4,8.1,10.8,96,1010.9,2,3,2,210
13/04/2022 07:00,0,0,0,8.9,0,8.6,8.3,10.9,96,1012,2,3,2,190
13/04/2022 08:00,0,0,0,9.7,0,9.4,9.1,11.5,95,1012.9,2,4,2,190
13/04/2022 09:00,0,0,0,10.8,0,10.3,9.8,12.1,93,1012.9,2,4,2,190
13/04/2022 10:00,0,0,0,13,0,11.8,10.8,12.9,86,1013.4,2,4,2,190
13/04/2022 11:00,0,0,0,12.9,0,11.7,10.6,12.8,85,1013.6,2,7,2,210
13/04/2022 12:00,0,0,0,13.9,0,12.3,10.8,13,81,1014,2,7,2,250
13/04/2022 13:00,0,0,0,13.6,0,12,10.5,12.7,81,1014.3,2,9,2,250
13/04/2022 14:00,0,0,0,13.7,0,11.9,10.4,12.6,80,1014.6,2,9,2,250
13/04/2022 15:00,0,0,0,14.5,0,12.4,10.5,12.7,76,1015.1,2,9,2,250
13/04/2022 16:00,0,0,0,15,0,12.5,10.2,12.5,72,1015.2,2,8,2,250
13/04/2022 17:00,0,0,0,14.1,0,12,10.1,12.3,76,1015.7,2,9,2,250
13/04/2022 18:00,0,0,0,12.9,0,11.3,9.8,12.1,81,1016.1,2,7,2,250
13/04/2022 19:00,0,0,0,11.9,0,10.8,9.8,12.1,87,1016.3,2,4,2,250
13/04/2022 20:00,0,0,0,10.3,0,9.6,8.9,11.4,91,1016.9,2,3,2,230
13/04/2022 21:00,0,0,0,10,0,9.4,8.8,11.4,92,1017.3,2,2,2,230
13/04/2022 22:00,0,0,0,8.4,0,8,7.5,10.4,94,1017.1,2,2,2,210
13/04/2022 23:00,0,0,0,9.7,0,9.3,8.9,11.4,94,1017,2,2,2,170
14/04/2022 00:00,0,0,0,8.3,0,8,7.7,10.5,95,1016.9,2,3,2,80
14/04/2022 01:00,0,0,0,8.9,0,8.5,8.1,10.8,94,1016.6,2,2,2,110
14/04/2022 02:00,0,0,0,8.7,0,8.3,8,10.7,95,1016.6,2,2,2,190
14/04/2022 03:00,0,0,0,9.7,0,8.9,8,10.7,89,1016.7,2,5,2,180
14/04/2022 04:00,0,0,0,9.7,0,8.9,8,10.7,89,1016.4,2,4,2,150
14/04/2022 05:00,0,0,0,10.1,0,9,7.9,10.6,86,1016.4,2,4,2,170
14/04/2022 06:00,0,0,0,9.9,0,8.9,7.9,10.6,87,1016.3,2,3,2,170
14/04/2022 07:00,0,0.5,0,9.9,0,9.2,8.4,11,90,1016.6,2,4,2,150
14/04/2022 08:00,0,0.8,0,10.4,0,9.8,9.2,11.6,92,1016.7,2,4,2,150
14/04/2022 09:00,0,0.2,0,11.2,0,10.5,9.8,12.1,91,1016.6,2,6,2,150
14/04/2022 10:00,0,0,0,12,0,10.8,9.7,12,86,1016.5,2,8,2,150
14/04/2022 11:00,0,0,0,12.7,0,11.2,9.8,12.1,82,1016.5,2,9,2,150
14/04/2022 12:00,0,0,0,13,0,11.3,9.7,12,80,1016.6,2,9,2,160
14/04/2022 13:00,0,0,0,12.6,0,11.1,9.6,11.9,81,1016.8,2,11,2,150
14/04/2022 14:00,0,1.1,0,12.1,0,11.1,10.1,12.4,87,1017.4,2,7,2,160
14/04/2022 15:00,0,0.2,0,12.6,0,11.2,9.9,12.2,83,1017.1,2,8,2,150
14/04/2022 16:00,0,0,0,13.2,0,11.1,9.1,11.6,76,1016.6,2,10,2,140
14/04/2022 17:00,0,0,0,13,0,10.9,8.9,11.4,76,1016.5,2,11,2,150
14/04/2022 18:00,0,0,0,12.8,0,10.8,8.9,11.4,77,1017.1,2,9,2,140
14/04/2022 19:00,0,0,0,12.6,0,10.7,8.9,11.4,78,1017,2,8,2,150
14/04/2022 20:00,0,0,0,12.2,0,10.4,8.5,11.1,78,1017.7,2,8,2,140
14/04/2022 21:00,0,0,0,12.1,0,10.2,8.4,11,78,1018,2,6,2,150
14/04/2022 22:00,0,0.3,0,11.2,0,10.2,9.1,11.6,87,1017.7,2,6,2,140
14/04/2022 23:00,0,0.1,0,11.3,0,10.2,9.1,11.6,86,1017.8,2,7,2,120
15/04/2022 00:00,0,0,0,10.9,0,10,9,11.5,87,1017.9,2,5,2,110
15/04/2022 01:00,0,0,0,10.4,0,9.6,8.9,11.4,90,1017.7,2,5,2,120
15/04/2022 02:00,0,0,0,10.9,0,10.1,9.3,11.7,89,1017.5,2,5,2,120
15/04/2022 03:00,0,0,0,11,0,10.3,9.6,12,91,1017.4,2,5,2,100
15/04/2022 04:00,0,0,0,11.3,0,10.5,9.7,12,90,1017.6,2,5,2,160
15/04/2022 05:00,0,0,0,11.2,0,10.5,9.7,12.1,90,1018,2,4,2,150
15/04/2022 06:00,0,0,0,11.2,0,10.4,9.6,12,89,1018.7,2,4,2,160
15/04/2022 07:00,0,0,0,11.7,0,10.7,9.8,12.1,88,1018.9,2,6,2,150
15/04/2022 08:00,0,0,0,12.1,0,11.1,10.1,12.4,87,1019.3,2,5,2,160
15/04/2022 09:00,0,0,0,12.2,0,11.2,10.3,12.5,88,1019.9,2,7,2,180
15/04/2022 10:00,0,0,0,12.6,0,11.8,11.2,13.3,91,1020.4,2,7,2,190
15/04/2022 11:00,0,0.4,0,12.4,0,12,11.7,13.7,95,1020.9,2,8,2,190
15/04/2022 12:00,0,0.2,0,11.6,0,11.2,10.9,13.1,95,1021.5,2,9,2,220
15/04/2022 13:00,0,0,0,12,0,11.5,11,13.1,93,1022.5,2,13,2,230
15/04/2022 14:00,0,0,0,12.4,0,10.9,9.5,11.9,82,1023.2,2,12,2,240
15/04/2022 15:00,0,0,0,12.8,0,11.1,9.4,11.8,79,1023.4,2,10,2,240
15/04/2022 16:00,0,0,0,13.1,0,10.7,8.2,10.8,71,1023.4,2,11,2,230
15/04/2022 17:00,0,0,0,13.9,0,10.4,6.8,9.9,62,1023.4,2,7,2,240
15/04/2022 18:00,0,0,0,13.4,0,10.6,7.7,10.5,68,1023.4,2,5,2,250
15/04/2022 19:00,0,0,0,12,0,10.4,8.8,11.3,80,1023.6,2,3,2,230
15/04/2022 20:00,0,0,0,7.9,0,7.1,6.1,9.4,88,1024.2,2,1,2,250
15/04/2022 21:00,0,0,0,6.1,0,5.7,5.2,8.9,94,1024.4,2,1,2,220
15/04/2022 22:00,0,0,0,5.5,0,5.2,4.9,8.7,96,1024.6,2,1,2,70
15/04/2022 23:00,0,0,0,5.9,0,5.6,5.2,8.9,95,1024.6,2,3,2,90
16/04/2022 00:00,0,0,0,5.4,0,5.2,4.8,8.6,96,1025,2,2,2,70
16/04/2022 01:00,0,0,0,4.9,0,4.7,4.4,8.3,96,1024.7,2,3,2,80
16/04/2022 02:00,0,0,0,3.9,0,3.7,3.3,7.8,95,1024.9,2,1,2,60
16/04/2022 03:00,0,0,0,5.3,0,5,4.5,8.5,95,1024.4,2,3,2,130
16/04/2022 04:00,0,0,0,6.2,0,5.8,5.3,8.9,93,1023.9,2,4,2,140
16/04/2022 05:00,0,0,0,6.3,0,5.8,5.2,8.8,92,1023.7,2,3,2,140
16/04/2022 06:00,0,0,0,3.9,0,3.6,3.3,7.7,95,1023.9,2,2,2,100
16/04/2022 07:00,0,0,0,6.8,0,6.3,5.6,9.1,92,1024,2,4,2,90
16/04/2022 08:00,0,0,0,10.4,0,9.2,7.9,10.6,84,1023.9,2,5,2,190
16/04/2022 09:00,0,0,0,11.4,0,9.7,7.9,10.7,79,1023.8,2,8,2,170
16/04/2022 10:00,0,0,0,12.9,0,10.4,7.7,10.5,70,1023.6,2,9,2,170
16/04/2022 11:00,0,0,0,12.9,0,10.2,7.3,10.2,68,1023.2,2,10,2,180
16/04/2022 12:00,0,0,0,13.5,0,10.6,7.5,10.4,66,1023,2,11,2,170
16/04/2022 13:00,0,0,0,13.9,0,10.6,7,10,63,1022.5,2,12,2,170
16/04/2022 14:00,0,0,0,14.5,0,11.2,7.8,10.6,64,1022.4,2,12,2,170
16/04/2022 15:00,0,0,0,14.5,0,11.3,8.2,10.9,65,1022.1,2,10,2,180
16/04/2022 16:00,0,0,0,13.7,0,11.1,8.4,11,70,1022,2,11,2,180
16/04/2022 17:00,0,0,0,13.1,0,11,8.8,11.3,75,1021.9,2,10,2,180
16/04/2022 18:00,0,0,0,12.6,0,10.6,8.6,11.2,76,1021.9,2,7,2,180
16/04/2022 19:00,0,0.2,0,11.5,0,10.4,9.4,11.8,86,1021.9,2,7,2,150
16/04/2022 20:00,0,0.5,0,11.1,0,10.4,9.6,12,90,1021.9,2,6,2,150
16/04/2022 21:00,0,0.7,0,10.9,0,10.3,9.7,12,92,1021.8,2,6,2,160
16/04/2022 22:00,0,0.6,0,10.8,0,10.3,9.9,12.2,93,1021.9,2,6,2,150
16/04/2022 23:00,0,0.5,0,10.8,0,10.2,9.7,12,93,1021.5,2,6,2,180
17/04/2022 00:00,0,0.1,0,10.6,0,10.1,9.6,11.9,93,1021.2,2,6,2,180
17/04/2022 01:00,0,0.2,0,10.5,0,10,9.6,11.9,94,1020.8,2,3,2,180
17/04/2022 02:00,0,0.2,0,10.6,0,10.1,9.6,12,94,1020.1,2,3,2,140
17/04/2022 03:00,0,0.4,0,10.6,0,10.2,9.8,12.1,94,1019.4,2,4,2,140
17/04/2022 04:00,0,0.8,0,10.6,0,10.2,9.8,12.1,95,1018.9,2,4,2,120
17/04/2022 05:00,0,0.4,0,10.6,0,10.2,9.7,12.1,94,1018.3,2,5,2,140
17/04/2022 06:00,0,0.4,0,10.3,0,9.9,9.5,11.9,94,1017.4,2,5,2,130
17/04/2022 07:00,0,1.4,0,10.5,0,10.1,9.7,12,95,1016.9,2,5,2,140
17/04/2022 08:00,0,1,0,10.7,0,10.3,9.9,12.2,94,1016.3,2,5,2,130
17/04/2022 09:00,0,0.8,0,10.9,0,10.5,10,12.3,94,1016,2,6,2,140
17/04/2022 10:00,0,0.6,0,11.2,0,10.5,9.8,12.1,90,1015.1,2,8,2,150
17/04/2022 11:00,0,0.2,0,11.7,0,10.7,9.8,12.1,88,1014.5,2,8,2,150
17/04/2022 12:00,0,0.4,0,11.8,0,10.7,9.5,11.9,85,1013.6,2,6,2,140
17/04/2022 13:00,0,0,0,12.5,0,10.9,9.4,11.8,81,1012.8,2,7,2,150
17/04/2022 14:00,0,3.4,0,8.8,0,8.2,7.5,10.4,91,1012.8,2,11,2,150
17/04/2022 15:00,0,0.8,0,11,0,10,9.1,11.5,87,1012,2,6,2,190
17/04/2022 16:00,0,0,0,12,0,10.5,9,11.5,82,1011.9,2,11,2,240
17/04/2022 17:00,0,0,0,10.6,0,9.3,8,10.7,84,1012,2,12,2,240
17/04/2022 18:00,0,0.2,0,9.8,0,9,8.1,10.8,89,1012.5,2,10,2,240
17/04/2022 19:00,0,0,0,9.8,0,8.2,6.2,9.5,78,1013.2,2,9,2,250
17/04/2022 20:00,0,0,0,8.6,0,7.5,6.2,9.5,85,1013.7,2,6,2,250
17/04/2022 21:00,0,0,0,8,0,6.9,5.5,9,83,1014.3,2,6,2,260
17/04/2022 22:00,0,0,0,6.8,0,5.9,4.8,8.6,87,1014.5,2,4,2,250
17/04/2022 23:00,0,0,0,6.2,0,5.5,4.5,8.4,88,1015,2,4,2,240
18/04/2022 00:00,0,0,0,5.3,0,4.8,4,8.2,91,1015.2,2,4,2,230
18/04/2022 01:00,0,0,0,5.6,0,5.1,4.3,8.3,91,1015.3,2,4,2,230
18/04/2022 02:00,0,0,0,5.4,0,4.9,4.3,8.3,92,1015.2,2,3,2,200
18/04/2022 03:00,0,0,0,5.5,0,5,4.2,8.3,91,1015.1,2,4,2,220
18/04/2022 04:00,0,0,0,4.8,0,4.5,4,8.1,94,1015.2,2,3,2,180
18/04/2022 05:00,0,0,0,5,0,4.6,4,8.1,93,1015.2,2,3,2,170
18/04/2022 06:00,0,0.1,0,5.2,0,4.8,4.1,8.2,92,1015.4,2,3,2,170
18/04/2022 07:00,0,0,0,6.1,0,5.4,4.6,8.5,89,1015.8,2,4,2,190
18/04/2022 08:00,0,0,0,7.6,0,6.5,5.1,8.8,84,1016.2,2,5,2,190
18/04/2022 09:00,0,0,0,8.4,0,6.7,4.6,8.5,76,1016.3,2,7,2,210
18/04/2022 10:00,0,0,0,8.1,0,5.9,3,7.6,70,1016.5,2,8,2,220
18/04/2022 11:00,0,0,0,10.6,0,7.5,3.5,7.8,61,1016.3,2,9,2,240
18/04/2022 12:00,0,0,0,10.5,0,7.4,3.4,7.8,61,1016.4,2,10,2,250
18/04/2022 13:00,0,0,0,11,0,7.8,3.9,8.1,61,1016.3,2,11,2,230
18/04/2022 14:00,0,0,0,11.2,0,8,4,8.1,60,1016,2,12,2,240
18/04/2022 15:00,0,0,0,10.6,0,7.3,3.2,7.7,60,1016.1,2,14,2,230
18/04/2022 16:00,0,0,0,10.5,0,7.5,3.7,8,62,1015.9,2,12,2,240
18/04/2022 17:00,0,0,0,9.7,0,6.8,3,7.6,63,1016,2,12,2,240
18/04/2022 18:00,0,0,0,9,0,6.5,3.3,7.7,67,1016,2,11,2,240
18/04/2022 19:00,0,0,0,7.9,0,6.3,4.3,8.3,77,1016.2,2,9,2,230
18/04/2022 20:00,0,0,0,7,0,5.6,3.6,7.9,78,1016.8,2,5,2,250
18/04/2022 21:00,0,0.3,0,6.4,0,5.6,4.6,8.5,88,1017,2,4,2,250
18/04/2022 22:00,0,0,0,4,0,3.5,2.8,7.5,91,1017.1,2,2,2,210
18/04/2022 23:00,0,0.1,0,3,0,2.7,2.2,7.2,94,1017.2,2,1,2,200
19/04/2022 00:00,0,0,0,2.7,0,2.5,2,7.1,95,1017.2,2,2,2,190
19/04/2022 01:00,0,0,0,1.9,0,1.7,1.4,6.8,96,1017.4,2,2,2,150
